frame,events_ms,simulation_ms,render_ms,ui_ms,sim_gpu_ms,collision_gpu_ms,grid_gpu_ms,solver_gpu_ms,particles_n,frame_ms
618,0,15.6448,0,0,3.58545,0.245856,0.711152,0.576524,29000,20.7005
619,0,15.6843,0,0,4.23665,0.242112,0.712192,1.24296,29000,20.8845
620,0,17.4587,0,0,4.25058,0.238264,0.71084,1.26256,29000,20.7729
621,0,15.8569,0,0,4.24965,0.241332,0.71552,1.25247,29000,20.8282
622,0,15.6851,0,0,4.23748,0.243932,0.70772,1.24634,29000,20.8025
623,0,15.9158,0,0,4.26613,0.24206,0.73736,1.24977,29000,20.8359
624,0,15.6599,0,0,4.30945,0.252304,0.714844,1.2908,29000,20.957
625,6.64478,9.23267,0,0,4.27315,0.25376,0.713596,1.25315,29000,20.9532
626,0,15.8303,0,0,4.26,0.256516,0.718328,1.22845,29000,20.7863
627,0,0,0,0,4.29036,0.249184,0.712712,1.26812,29000,20.7567
628,0,15.9846,0,0,4.34387,0.245752,0.711984,1.2935,29000,21.3003
629,0,15.8101,0,0,4.27658,0.239304,0.7137,1.25731,29000,20.2322
630,0,4.4126,0,0,4.24237,0.252252,0.713388,1.21451,29000,20.9675
631,0,16.0454,0,0,4.30617,0.245076,0.726492,1.23235,29000,20.9494
632,0,15.9692,0,0,4.30945,0.242996,0.722904,1.25965,29000,20.7701
633,0,15.7336,0,0,4.30815,0.24336,0.714324,1.27837,29000,20.8082
634,0,16.1709,0,0,4.48854,0.243204,0.715364,1.46032,29000,20.9236
635,0,15.2034,0,0,4.3705,0.244868,0.712296,1.34696,29000,20.7367
636,0,15.7297,0,0,4.30955,0.242996,0.712712,1.28315,29000,20.8244
637,0,15.8152,0,0,4.55707,0.243776,0.714948,1.52625,29000,20.6738
638,0,16.074,0,0,4.42967,0.25688,0.714012,1.37852,29000,21.0276
639,0,21.3223,0,0,3.59564,0.243828,0.720564,0.550576,29000,20.8054
640,0,15.8574,0,0,4.46649,0.272168,0.717392,1.39734,29000,21.1077
641,0,15.79,0,0,4.30071,0.242632,0.714584,0.569972,29000,20.7701
642,11.9043,14.0874,0,0,4.24897,0.245544,0.710996,1.23027,29000,21.0438
643,0,14.5015,0.601807,0,4.36223,0.255996,0.713544,1.33619,29000,20.3562
644,0,13.7432,0,2.1875,4.49691,0.261196,0.757484,0.5824,29000,21.0094
645,0.529785,14.8601,0,0.53418,4.20935,0.240032,0.709852,0.575172,29000,20.6823
646,0,14.8008,0.681152,0.512695,4.43742,0.240032,0.713128,0.596804,29000,20.9227
647,0,9.86035,0,0,4.21117,0.245024,0.717964,1.21264,29000,20.8139
648,0,15.699,0,0,4.25412,0.244244,0.71344,1.26615,29000,20.6957
649,0,15.7598,0,0,4.30659,0.246116,0.717756,1.30811,29000,21.0209
650,0,16.0068,0,0,4.27773,0.238628,0.712712,1.28684,29000,20.7758
651,0,15.8928,0,0,3.60069,0.251212,0.731952,0.563264,29000,20.7405
652,0,15.6821,0,0,4.52686,0.245648,0.730652,0.639652,29000,22.0575
653,0,15.8438,0,0,4.42255,0.290004,0.720252,1.34878,29000,19.6886
654,0,15.8997,0,2.00684,4.30232,0.249496,0.724464,1.28632,29000,20.731
655,0,2.00562,0,0,4.29681,0.247936,0.713908,0.56212,29000,20.9179
656,0,16.0798,0,0,4.46332,0.24544,0.714116,1.4327,29000,20.8988
657,0,15.7944,0,0,4.33118,0.248872,0.713076,0.561132,29000,20.7968
658,0,28.718,0,0,4.36405,0.24856,0.7137,1.34222,29000,20.8282
659,0,15.7515,0,0,4.38272,0.24648,0.71188,0.56238,29000,20.853
660,0,16.0107,0,0,4.55416,0.318968,0.723996,1.40587,29000,20.8426
661,0,16.0618,0,0,4.25942,0.245648,0.714688,0.567788,29000,20.6699
662,0,15.9553,0,0,4.3927,0.24388,0.711828,1.37998,29000,20.8473
663,0,16.9424,0,0,4.32983,0.244088,0.713544,1.31097,29000,20.8273
664,0,14.7734,0,0,4.63346,0.247,0.706628,1.62438,29000,20.792
665,0,0,0,16.0513,4.33914,0.247468,0.7111,0.563264,29000,21.0171
666,0,16.1826,0,0,3.65966,0.244452,0.726492,0.542828,29000,20.7977
667,0,15.7002,0,0,4.47517,0.256932,0.727844,1.39823,29000,20.7825
668,0,21.5037,0,0,4.38552,0.244608,0.710112,1.34545,29000,20.9036
669,0,16.0776,0,0,4.41542,0.254956,0.714376,1.35049,29000,20.8206
670,0,15.7783,0,0,4.3616,0.242944,0.71474,1.31004,29000,20.8111
671,0,15.25,0,0,4.4044,0.248612,0.715364,1.339,29000,20.6709
672,0,15.9841,0,0,4.40014,0.246324,0.730548,0.563056,29000,21.0981
673,0,15.9304,0,0,4.36743,0.239928,0.713284,1.31747,29000,20.7138
674,0,15.7322,0,0,4.35869,0.24544,0.710736,1.3155,29000,20.6709
675,0,15.7549,0,0,4.36977,0.243724,0.714012,1.32928,29000,20.9713
676,0,15.7283,0,0,4.32188,0.240708,0.71682,0.563056,29000,20.9084
677,0,15.7039,0,0,4.39192,0.24518,0.737204,1.34352,29000,20.6642
678,0,15.6411,0,0,4.43544,0.241696,0.722904,1.38793,29000,21.1935
679,0,15.8491,0,0,4.48344,0.24388,0.722072,1.43489,29000,20.8063
680,0,15.9636,0,0,4.44938,0.256724,0.743652,1.37842,29000,20.6699
681,0,16.0479,0,0,4.48308,0.254644,0.745056,1.4262,29000,20.9112
682,0,15.9099,0,0,3.6543,0.297856,0.718328,0.56706,29000,20.7176
683,0,10.8611,0,0,4.75249,0.25064,0.729612,1.70326,29000,21.0943
684,0,16.1509,0,0,4.31746,0.242736,0.714376,0.562536,29000,20.647
685,0,15.6765,0,0,4.35505,0.24466,0.741676,0.586248,29000,21.0743
686,0,16.073,0,0,3.59341,0.250328,0.737464,0.545064,29000,20.2608
687,0,25.6013,0,0,4.36665,0.244348,0.713596,1.35418,29000,20.9532
688,0,15.7456,0,0,4.32125,0.241124,0.722176,1.31035,29000,20.854
689,0,15.9702,0,0,4.4175,0.241956,0.713284,1.4119,29000,20.8044
690,0,15.7397,0,0,4.26894,0.244192,0.7124,1.26272,29000,20.813
691,0,15.8464,0,0,3.60901,0.24336,0.718796,0.597792,29000,20.7367
692,0,21.6064,0,0,3.61728,0.254124,0.745524,0.569192,29000,21.0857
693,0,10.364,0,0,4.43934,0.261404,0.724672,1.39823,29000,21.1105
694,0,15.7021,0,0,4.49951,0.273156,0.758056,1.42823,29000,20.7729
695,0,15.9351,0,0,3.61421,0.256308,0.73788,0.56238,29000,20.4039
696,0,15.9871,0,0,4.46077,0.25532,0.744588,1.40572,29000,21.4119
697,0,3.66919,12.0276,0,4.43264,0.25142,0.71786,1.39547,29000,20.6099
698,0,16.0547,0,0,4.48464,0.332592,0.715572,0.564772,29000,20.7605
699,0,15.8386,0,0,4.33919,0.245336,0.7137,1.3286,29000,20.9112
700,0,16.053,0,0,4.3446,0.244556,0.7176,1.32153,29000,20.6699
701,0,15.8193,0,0,4.36852,0.248664,0.712244,1.32059,29000,20.9761
