frame,frame_ms,events_ms,render_ms,mesh_deform_ms,simulation_ms,forces_ms,collision_ms,solver_ms,joints_ms,verts_deformed_n,faces_rendered_n,substeps_n,active_joints_n,broken_joints_n
192,13.3437,0.0245,0.8209,0.0086,12.9130,0.7672,5.8396,5.6713,0.4781,18960,6320,1,7488,20
193,13.5769,0.0467,0.7389,0.0268,12.6498,0.5950,5.7792,5.6209,0.5388,18960,6320,1,7488,20
194,13.8014,0.0233,0.7600,0.0102,12.9974,0.7691,5.9857,5.5826,0.5070,18960,6320,1,7488,20
195,14.1914,0.0342,1.2268,0.0120,13.0311,0.6908,6.0511,5.5606,0.5647,18960,6320,1,7488,20
196,13.9705,0.0372,0.7559,0.0089,12.8962,0.7228,6.0211,5.4965,0.5262,18960,6320,1,7488,20
197,13.3389,0.0248,0.6971,0.0085,13.1543,0.6420,6.0741,5.7116,0.5659,18960,6320,1,7488,20
198,14.6157,0.0357,1.2958,0.0090,12.7961,0.7256,5.8256,5.5891,0.5341,18960,6320,1,7488,20
199,13.4891,0.0274,0.7676,0.0084,12.5836,0.6719,5.6462,5.5886,0.5246,18960,6320,1,7488,20
200,13.6306,0.0246,0.7311,0.0083,12.9107,0.6229,5.9113,5.7325,0.5129,18960,6320,1,7488,20
201,14.2338,0.0309,1.1322,0.0102,12.7822,0.6144,5.8967,5.6444,0.5000,18960,6320,1,7488,20
202,13.7913,0.0308,0.8206,0.0464,12.9057,0.6183,5.9825,5.6904,0.4855,18960,6320,1,7488,20
203,13.6777,0.0258,0.7322,0.0088,12.7401,0.6364,5.9986,5.4971,0.4751,18960,6320,1,7488,20
204,14.0169,0.0259,0.8363,0.0096,12.7247,0.8743,5.6864,5.5180,0.4886,18960,6320,1,7488,20
205,13.7883,0.0292,0.7136,0.0085,12.6078,0.6913,5.7460,5.5373,0.4836,18960,6320,1,7488,20
206,13.2111,0.0265,0.7304,0.0080,12.8460,0.7186,5.7116,5.7105,0.5504,18960,6320,1,7488,20
207,13.3648,0.0471,0.7207,0.0073,12.5666,0.7540,5.6839,5.4862,0.4876,18960,6320,1,7488,20
208,14.0699,0.0256,1.0170,0.0077,12.5478,0.6948,5.6914,5.5609,0.4883,18960,6320,1,7488,20
209,13.3479,0.0291,0.7378,0.0080,13.1159,0.6614,6.0618,5.6307,0.6055,18960,6320,1,7488,20
210,13.3756,0.0295,0.7115,0.0075,12.7161,0.7017,5.7491,5.5661,0.5628,18960,6320,1,7488,20
211,14.1795,0.0331,1.0577,0.0080,12.4600,0.6459,5.5806,5.4907,0.5857,18960,6320,1,7488,20
212,14.2909,0.0236,0.7162,0.0073,12.7205,0.7021,5.8205,5.4744,0.5390,18960,6320,1,7488,20
213,13.6054,0.0276,0.7316,0.0074,12.8101,0.7397,5.8443,5.5238,0.5434,18960,6320,1,7488,20
214,13.8949,0.0347,0.7660,0.0097,13.0547,0.7816,5.9949,5.5668,0.5507,18960,6320,1,7488,20
215,13.7073,0.0244,0.8231,0.0089,12.5504,0.6429,5.7218,5.5267,0.5325,18960,6320,1,7488,20
216,13.9425,0.0351,0.7232,0.0086,12.9939,0.7012,5.8962,5.6879,0.5611,18960,6320,1,7488,20
217,14.0193,0.0338,0.7424,0.0090,12.4566,0.6060,5.6974,5.5411,0.4899,18960,6320,1,7488,20
218,13.8283,0.0271,0.7145,0.0079,12.4555,0.6827,5.6653,5.4186,0.5323,18960,6320,1,7488,20
219,14.0747,0.0338,0.7053,0.0078,12.8373,0.6689,5.9977,5.4941,0.5290,18960,6320,1,7488,20
220,13.9098,0.0275,0.8901,0.0100,12.4868,0.6363,5.7203,5.4620,0.4948,18960,6320,1,7488,20
221,13.5695,0.0331,0.7602,0.0082,12.7307,0.6576,5.8130,5.5930,0.5275,18960,6320,1,7488,20
222,13.8446,0.0252,0.7290,0.0081,12.6814,0.6780,5.6881,5.6576,0.5049,18960,6320,1,7488,20
223,13.7066,0.0267,0.7172,0.0077,12.6440,0.6416,5.7576,5.5823,0.5233,18960,6320,1,7488,20
224,13.9590,0.0288,0.8394,0.0083,12.6848,0.6738,5.6627,5.6817,0.5101,18960,6320,1,7488,20
225,13.6711,0.0516,0.7027,0.0076,12.6485,0.6320,5.9028,5.4919,0.4994,18960,6320,1,7488,20
226,13.9047,0.0348,0.9606,0.0095,12.7447,0.7421,5.7896,5.5572,0.5017,18960,6320,1,7488,20
227,14.1620,0.0328,1.3360,0.0119,12.8317,0.5733,5.8874,5.7117,0.5348,18960,6320,1,7488,20
228,13.8294,0.0297,0.7656,0.0080,12.8206,0.7665,5.6637,5.6431,0.5885,18960,6320,1,7488,20
229,13.4927,0.0350,0.7088,0.0073,12.6907,0.6684,5.8515,5.5274,0.5112,18960,6320,1,7488,20
230,13.7075,0.0249,0.9504,0.0080,12.5759,0.6186,5.8248,5.4346,0.5480,18960,6320,1,7488,20
231,14.1396,0.0328,0.8038,0.0079,12.5824,0.6483,5.8074,5.4632,0.5193,18960,6320,1,7488,20
232,13.9670,0.0432,1.0144,0.0086,12.8951,0.6332,5.8833,5.5653,0.6663,18960,6320,1,7488,20
233,13.6381,0.0307,0.9359,0.0091,12.6068,0.6496,5.8758,5.3913,0.5380,18960,6320,1,7488,20
234,13.7122,0.0482,0.7482,0.0078,12.6888,0.6468,5.7932,5.5774,0.5085,18960,6320,1,7488,20
235,13.8209,0.0383,0.7613,0.0095,12.5082,0.6231,5.7964,5.4601,0.4939,18960,6320,1,7488,20
236,14.0808,0.0350,0.7917,0.0092,12.7216,0.6529,5.9153,5.5144,0.4897,18960,6320,1,7488,20
237,13.4745,0.0271,0.7141,0.0084,12.9052,0.7734,5.8527,5.5297,0.5689,18960,6320,1,7488,20
238,14.0396,0.0312,0.8092,0.0105,12.6009,0.6605,5.8230,5.4534,0.5216,18960,6320,1,7488,20
239,13.4017,0.0308,0.7326,0.0083,12.4384,0.7105,5.6310,5.5044,0.4725,18960,6320,1,7488,20
240,13.6162,0.0320,0.8388,0.0085,12.9012,0.6648,5.9125,5.5243,0.6256,18960,6320,1,7488,20
241,13.9231,0.0303,0.8630,0.0080,12.6216,0.5974,5.9571,5.4253,0.5117,18960,6320,1,7488,20
242,13.4344,0.0438,0.7137,0.0088,12.8895,0.6948,5.9141,5.5612,0.5735,18960,6320,1,7488,20
243,13.7014,0.0290,0.7578,0.0080,12.6769,0.6203,5.7851,5.6336,0.5204,18960,6320,1,7488,20
